,link,title,company,salary,salary from,salary to,plus VAT,is super,technologies,date,localization,add. info0,add. info1,add. info2,add. info3
0,"https://www.pracuj.pl/praca/analityk-analityczka-ds-raportowania-zrownowazonego-rozwoju-esg-pion-finansow-warszawa-prosta-18,oferta,1002975708",Analityk / Analityczka ds. raportowania zrównoważonego rozwoju / ESG (Pion Finansów),mBank,,,,,False,,,"Warszawa, Wola","Specjalista (Mid / Regular), Starszy specjalista (Senior)",Pełny etat,Umowa o pracę,Praca od zaraz
1,"https://www.pracuj.pl/praca/specjalista-ds-kalkulacji-kosztow-analiz-rynkowych-i-sprzedazowych-rzeszow,oferta,1003001751","Specjalista ds. kalkulacji kosztów, analiz rynkowych i sprzedażowych",MPP | Cyfrowa Foto,,,,,False,,,Rzeszów,Specjalista (Mid / Regular),Pełny etat,"Umowa o pracę, Kontrakt B2B",Praca hybrydowa
2,"https://www.pracuj.pl/praca/developer-konfigurator-ferryt-warszawa,oferta,1003014839",Developer - Konfigurator Ferryt,7N Sp. z o.o.,14 280–16 800 zł / mies. (zal. od umowy),14 280,16 800,False,True,,,Miejsce pracy:Cała Polska (praca zdalna)Siedziba firmy:Warszawa,Specjalista (Mid / Regular),Pełny etat,"Umowa o pracę, Kontrakt B2B",Praca od zaraz
3,,Tagetik Developer,Accenture Technology,,,,,True,,,3 lokalizacje,Specjalista (Mid / Regular),Pełny etat,"Umowa o pracę, Kontrakt B2B",Praca hybrydowa
4,"https://www.pracuj.pl/praca/data-engineer-for-voice-assistant-warszawa,oferta,1002990450",Data Engineer for Voice Assistant,Samsung R&D Institute Poland,,,,,True,,,Warszawa,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca hybrydowa
5,"https://www.pracuj.pl/praca/senior-ml-engineer-krakow-na-zjezdzie-11,oferta,1002978428",Senior ML Engineer,Codete,150–175 zł netto (+ VAT) / godz.,150,175,True,True,,,"Miejsce pracy:Cała Polska (praca zdalna)Siedziba firmy:Kraków, Podgórze",Starszy specjalista (Senior),Pełny etat,Kontrakt B2B,Praca zdalna
6,"https://www.pracuj.pl/praca/senior-game-designer-krakow-promienistych-1,oferta,1002995043",Senior Game Designer,Fun Crafters,,,,,True,,,"Miejsce pracy:Cała Polska (praca zdalna)Siedziba firmy:Kraków, Prądnik Czerwony",Starszy specjalista (Senior),Pełny etat,"Umowa o pracę, Kontrakt B2B",Praca od zaraz
7,"https://www.pracuj.pl/praca/analityk-biznesowy-w-kanale-handlu-tradycyjnego-warszawa-czerniakowska-87a,oferta,1003006731",Analityk Biznesowy w kanale Handlu Tradycyjnego,Stock Polska Sp. z o.o.,,,,,True,,,"Warszawa, Mokotów",Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca hybrydowa
8,"https://www.pracuj.pl/praca/support-engineer-krakow,oferta,1003006663",Support Engineer,Qualtrics,,,,,False,,,Kraków,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca stacjonarna
9,"https://www.pracuj.pl/praca/senior-sql-developer-warszawa-inflancka-4b,oferta,1002977992",Senior SQL developer,NielsenIQ,,,,,True,,,"Warszawa, Śródmieście",Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Szukamy wielu kandydatów
10,"https://www.pracuj.pl/praca/analityk-kampanii-real-time-warszawa,oferta,1002974969",Analityk Kampanii Real Time,IT CONNECT Sp. z o.o. Sp. k.,,,,,False,,,Warszawa,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",Pełny etat,"Umowa zlecenie, Kontrakt B2B",Praca od zaraz
11,"https://www.pracuj.pl/praca/senior-consultant-ryzyko-rynkowe-financial-services-market-risk-warszawa-inflancka-4a,oferta,1002992393",Senior Consultant - Ryzyko Rynkowe - Financial Services Market Risk,KPMG,,,,,True,,,"Warszawa, Śródmieście",Starszy specjalista (Senior),Pełny etat,Umowa o pracę,"Praca stacjonarna, Praca hybrydowa"
12,,Analityk lub Analityczka Task Mining w zespole Doradztwa Biznesowego Finance Transformation,EY (dawniej Ernst & Young),,,,,False,,,2 lokalizacje,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca hybrydowa
13,"https://www.pracuj.pl/praca/radca-prawny-ekspert-w-wydziale-taryf-departament-gospodarki-wodno-sciekowej-warszawa-zelazna-59a,oferta,1002997399",Radca Prawny - Ekspert w Wydziale Taryf (Departament Gospodarki Wodno-Ściekowej),Państwowe Gospodarstwo Wodne Wody Polskie,,,,,False,,,"Warszawa, Wola","Starszy specjalista (Senior), Ekspert",Pełny etat,Umowa o pracę,Praca od zaraz
14,"https://www.pracuj.pl/praca/service-desk-with-knowledge-of-german-at-c1-level-warszawa,oferta,1002997394",Service Desk with knowledge of German at C1 level,UPVANTA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,,,,True,,,Miejsce pracy:Cała Polska (praca zdalna)Siedziba firmy:Warszawa,Specjalista (Mid / Regular),"Pełny etat, Część etatu",Umowa o pracę,Praca od zaraz
15,"https://www.pracuj.pl/praca/mlodszy-specjalista-ds-systemow-informatycznych-gdansk-budowlanych-72,oferta,1002974681",Młodszy specjalista ds. systemów informatycznych,Leasing Polski Sp. z o.o.,,,,,False,,,"Gdańsk, Matarnia",Młodszy specjalista (Junior),Pełny etat,Umowa o pracę,"Praca stacjonarna, Praca hybrydowa"
16,"https://www.pracuj.pl/praca/mlodszy-specjalista-ds-lancucha-dostaw-makroregionu-wyszkow-lesna-33,oferta,1002971494",Młodszy Specjalista ds. Łańcucha Dostaw Makroregionu,Biedronka (Jeronimo Martins Polska S.A.),,,,,True,,,Wyszków,Młodszy specjalista (Junior),Pełny etat,Umowa o pracę,Praca stacjonarna
17,"https://www.pracuj.pl/praca/programista-hurtowni-danych-bi-warszawa,oferta,1002974202",Programista Hurtowni Danych/BI,GRUPA PZU,,,,,False,,,Warszawa,Ekspert,Pełny etat,Umowa o pracę,Praca hybrydowa
18,"https://www.pracuj.pl/praca/konsultant-systemow-informatycznych-warszawa-adama-branickiego-13,oferta,1003006080",Konsultant Systemów Informatycznych,ASSECO DATA SYSTEMS S.A.,,,,,False,,,"Warszawa, Wilanów",Specjalista (Mid / Regular),Pełny etat,"Umowa o pracę, Kontrakt B2B","Praca stacjonarna, Praca hybrydowa"
19,"https://www.pracuj.pl/praca/ekspert-data-science-crm-warszawa,oferta,1002974109",Ekspert Data Science CRM,GRUPA PZU,,,,,False,,,Warszawa,Ekspert,Pełny etat,Umowa o pracę,Praca hybrydowa
20,"https://www.pracuj.pl/praca/analityk-ds-programowania-kampanii-digital-crm-warszawa,oferta,1002974088",Analityk ds. Programowania Kampanii Digital CRM,GRUPA PZU,,,,,False,,,Warszawa,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca hybrydowa
21,"https://www.pracuj.pl/praca/specjalista-ds-zarzadzania-ryzykiem-warszawa-chlodna-52,oferta,1002973984",Specjalista ds. Zarządzania Ryzykiem,PKO BP BANKOWY Powszechne Towarzystwo Emerytalne Spółka Akcyjna,,,,,False,,,"Warszawa, Wola","Specjalista (Mid / Regular), Młodszy specjalista (Junior)","Pełny etat, Część etatu",Umowa o pracę,Praca hybrydowa
22,"https://www.pracuj.pl/praca/staz-w-obszarze-market-intelligence-sopot,oferta,1002966348",Staż w Obszarze Market Intelligence,Grupa ERGO Hestia,,,,,False,,,Sopot,Praktykant / Stażysta,Część etatu,"Umowa zlecenie, Umowa o staż / praktyki",Praca stacjonarna
23,"https://www.pracuj.pl/praca/data-scientist-katowice-wroclawska-54,oferta,1002950595",Data Scientist,Reply Polska Sp. z o.o.,9 000–16 000 zł brutto / mies.,9 000,16 000,False,True,,,Katowice,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca hybrydowa
24,"https://www.pracuj.pl/praca/valuation-control-group-securitized-products-associate-warszawa-aleja-jana-pawla-ii-19,oferta,1002977133",Valuation Control Group - Securitized Products - Associate,J.P. Morgan Poland Services sp. z o.o.,,,,,True,,,"Warszawa, Wola",Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca od zaraz
25,"https://www.pracuj.pl/praca/ekspert-ds-kontrolingu-ubezpieczen-na-zycie-warszawa,oferta,1002996767",Ekspert ds. Kontrolingu Ubezpieczeń na Życie,GRUPA PZU,,,,,False,,,Warszawa,Ekspert,Pełny etat,Umowa o pracę,Praca hybrydowa
26,"https://www.pracuj.pl/praca/mlodszy-specjalista-ds-kontrolingu-warszawa,oferta,1002972950",Młodszy Specjalista ds. Kontrolingu,GRUPA PZU,,,,,False,,,Warszawa,Młodszy specjalista (Junior),Pełny etat,Umowa o pracę,Praca hybrydowa
27,"https://www.pracuj.pl/praca/technical-solutions-engineer-google-cloud-warszawa-emilii-plater-53,oferta,1002996267",Technical Solutions Engineer - Google Cloud,Google,,,,,True,,,"Warszawa, Śródmieście",Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca hybrydowa
28,"https://www.pracuj.pl/praca/bacoe-financial-analyst-krakow-wielicka-28,oferta,1003002443",BACoE Financial Analyst,Kingfisher,,,,,True,,,"Kraków, Podgórze","Specjalista (Mid / Regular), Starszy specjalista (Senior)",Pełny etat,Umowa o pracę,"Praca zdalna, Praca hybrydowa"
29,"https://www.pracuj.pl/praca/ekspert-ds-walidacji-modeli-warszawa,oferta,1002996082",Ekspert ds. Walidacji Modeli,GRUPA PZU,,,,,False,,,Warszawa,Ekspert,Pełny etat,Umowa o pracę,Praca hybrydowa
30,"https://www.pracuj.pl/praca/analityk-kredytowy-w-departamencie-decyzji-kredytowych-przedsiebiorstw-warszawa,oferta,1003005187",Analityk Kredytowy w Departamencie Decyzji Kredytowych Przedsiębiorstw,Bank Millennium S.A.,,,,,False,,,Warszawa,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca od zaraz
31,"https://www.pracuj.pl/praca/it-systems-specialist-erp-bochnia-adolfa-mitery-14,oferta,1002976056",IT Systems Specialist ERP,Mabuchi Motor Poland,,,,,True,,,Bochnia,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca stacjonarna
32,"https://www.pracuj.pl/praca/junior-consultant-quant-credit-risk-market-risk-and-actuary-platny-staz-warszawa-piekna-18,oferta,1002965193","Junior Consultant – Quant (credit risk, market risk and actuary) - płatny staż",Mazars Audyt Sp. z o. o.,,,,,True,,,"Warszawa, Śródmieście",Praktykant / Stażysta,Pełny etat,"Umowa o pracę, Umowa zlecenie",Praca od zaraz
33,"https://www.pracuj.pl/praca/senior-data-engineer-warszawa,oferta,1002929212",Senior Data Engineer,ASTEK Polska,150–180 zł netto (+ VAT) / godz.,150,180,True,True,,,Warszawa,Specjalista (Mid / Regular),Pełny etat,Kontrakt B2B,Praca od zaraz
34,"https://www.pracuj.pl/praca/asystent-ds-aktuarialnych-warszawa-postepu-12,oferta,1003004577",Asystent ds. Aktuarialnych,BDO Spółka z ograniczoną odpowiedzialnością Sp.k,,,,,False,,,"Warszawa, Mokotów","Praktykant / Stażysta, Asystent","Pełny etat, Część etatu","Umowa o pracę, Umowa zlecenie",Praca od zaraz
35,,Ekspert ds. Modeli Ryzyka,ALIOR BANK,,,,,True,,,3 lokalizacje,Ekspert,Pełny etat,Umowa o pracę,Praca hybrydowa
36,"https://www.pracuj.pl/praca/mlodszy-specjalista-ds-billingu-warszawa-grochowska-21a,oferta,1002972159",Młodszy Specjalista ds. Billingu,Atman sp. z o.o.,,,,,False,,,"Warszawa, Praga-Południe",Młodszy specjalista (Junior),Pełny etat,Umowa o pracę,Praca hybrydowa
37,,Starszy Specjalista ds. Modelowania Ryzyka Kredytowego,Bank Millennium S.A.,,,,,False,,,2 lokalizacje,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",Pełny etat,Umowa o pracę,Praca od zaraz
38,"https://www.pracuj.pl/praca/starszy-specjalista-ds-systemow-bankowych-warszawa-chmielna-73,oferta,1002995548",Starszy Specjalista ds. Systemów Bankowych,Bank Gospodarstwa Krajowego,,,,,False,,,"Warszawa, Wola",Starszy specjalista (Senior),Pełny etat,Umowa o pracę,Praca hybrydowa
39,"https://www.pracuj.pl/praca/specjalista-ds-analiz-i-wycen-warszawa-postepu-21c,oferta,1002986909",Specjalista ds. Analiz i Wycen,LUX MED Sp. z o.o.,,,,,False,,,"Warszawa, Mokotów",Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca hybrydowa
40,"https://www.pracuj.pl/praca/business-intelligence-analyst-data-engineer-wroclaw,oferta,1003004344",Business Intelligence Analyst / Data Engineer,VikingCo Poland sp. zo.o.,12 000–16 000 zł netto (+ VAT) / mies.,12 000,16 000,True,False,,,Wrocław,Specjalista (Mid / Regular),Pełny etat,Kontrakt B2B,Praca od zaraz
41,"https://www.pracuj.pl/praca/stazysta-analityk-finansowy-krakow,oferta,1002986661",Stażysta - analityk finansowy,ATERIMA HR,,,,,False,,,Kraków,"Praktykant / Stażysta, Asystent",Pełny etat,Umowa o pracę,"Praca stacjonarna, Praca hybrydowa"
42,"https://www.pracuj.pl/praca/stazystka-stazysta-w-dziale-kadr-i-plac-warszawa-rondo-daszynskiego-2b,oferta,1002975392",Stażystka/Stażysta w dziale kadr i płac,TMF Group,,,,,True,,,"Warszawa, Wola",Praktykant / Stażysta,Część etatu,Umowa zlecenie,Запрошуємо працівників з України
43,"https://www.pracuj.pl/praca/analityk-sas-warszawa,oferta,1002992750",Analityk SAS,4IT SOLUTIONS sp. z o.o.,130–200 zł netto (+ VAT) / godz.,130,200,True,True,,,Miejsce pracy:Cała Polska (praca zdalna)Siedziba firmy:Warszawa,Specjalista (Mid / Regular),Pełny etat,Kontrakt B2B,Praca od zaraz
44,"https://www.pracuj.pl/praca/analityk-systemow-planowania-poznan-strzeszynska-73a,oferta,1003004211",Analityk Systemów Planowania,Pepco - Centrala,,,,,False,,,"Miejsce pracy:Cała Polska (praca zdalna)Siedziba firmy:Poznań, Jeżyce",Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,"Praca zdalna, Praca hybrydowa"
45,"https://www.pracuj.pl/praca/specjalista-ds-controllingu-zary-transportowa-1,oferta,1002975236",Specjalista ds. Controllingu,Rekrutacja 360 - Pracuj.pl,,,,,True,,,Żary,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",Pełny etat,Umowa o pracę,Praca od zaraz
46,"https://www.pracuj.pl/praca/data-scientist-w-zespole-rozwoju-pricingu-warszawa-moldawska-9,oferta,1003004137",Data Scientist w Zespole Rozwoju Pricingu,Grupa ERGO Hestia,,,,,False,,,"Warszawa, Ochota",Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca hybrydowa
47,"https://www.pracuj.pl/praca/starszy-a-specjalista-specjalistka-ds-aktuarialnych-w-zespole-technicznej-wyceny-warszawa-chlodna-51,oferta,1002994925",Starszy/a Specjalista/Specjalistka ds. Aktuarialnych w Zespole Technicznej Wyceny Produktów Ubezpieczeniowych,UNIQA,,,,,False,,,"Warszawa, Wola",Starszy specjalista (Senior),Pełny etat,Umowa o pracę,Praca hybrydowa
48,"https://www.pracuj.pl/praca/stazystka-stazysta-w-dziale-kadr-i-plac-katowice-uniwersytecka-20,oferta,1002975128",Stażystka/Stażysta w dziale kadr i płac,TMF Group,,,,,True,,,Katowice,Praktykant / Stażysta,Część etatu,Umowa zlecenie,Запрошуємо працівників з України
49,"https://www.pracuj.pl/praca/aml-model-validator-warszawa-zelazna-51-53,oferta,1002970395",AML Model Validator,SEB,,,,,True,,,"Warszawa, Wola",Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Робота для іноземців
50,"https://www.pracuj.pl/praca/specjalista-ds-analiz-i-planowania-warszawa-konstruktorska-4,oferta,1002986408",Specjalista ds. Analiz i Planowania,Cyfrowy Polsat S.A.,,,,,False,,,"Warszawa, Mokotów",Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca hybrydowa
51,"https://www.pracuj.pl/praca/asystent-asystentka-dzialu-wdrozen-comarch-erp-xl-do-przyuczenia-warszawa-aleja-marszalka-jozefa-pilsudskiego-4c,oferta,1002970328",Asystent / Asystentka Działu Wdrożeń Comarch ERP XL - do przyuczenia,4Contact,,,,,True,,,Warszawa,Asystent,Pełny etat,"Umowa o pracę, Umowa zlecenie, Kontrakt B2B",Praca stacjonarna
52,"https://www.pracuj.pl/praca/mlodszy-specjalista-ds-wdrozen-comarch-erp-xl-do-przyuczenia-warszawa-aleja-marszalka-jozefa-pilsudskiego-4c,oferta,1002970319",Młodszy Specjalista ds. Wdrożeń Comarch ERP XL (do przyuczenia),4Contact,,,,,True,,,Warszawa,Młodszy specjalista (Junior),Pełny etat,"Umowa o pracę, Umowa zlecenie, Kontrakt B2B",Praca stacjonarna
53,,Experienced Power Platform Engineer,NORDEA Bank Abp SA Oddział w Polsce,,,,,True,,,2 lokalizacje,Ekspert,Pełny etat,Umowa o pracę,Praca hybrydowa
54,"https://www.pracuj.pl/praca/specjalistka-specjalista-w-zespole-ds-ewidencji-sprzedazy-lodz,oferta,1002986200",Specjalistka / Specjalista w Zespole ds. Ewidencji Sprzedaży,PGE Energetyka Kolejowa Centrum Usług Wspólnych,,,,,False,,,Łódź,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca stacjonarna
55,"https://www.pracuj.pl/praca/data-scientist-warszawa,oferta,1002985977",Data Scientist,WINGED IT SP Z O O,33 000–37 000 zł netto (+ VAT) / mies.,33 000,37 000,True,True,,,Warszawa,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",Pełny etat,Kontrakt B2B,Praca od zaraz
56,"https://www.pracuj.pl/praca/programista-hurtowni-danych-bi-warszawa,oferta,1002994541",Programista Hurtowni Danych/BI,GRUPA PZU,,,,,False,,,Warszawa,Ekspert,Pełny etat,Umowa o pracę,Praca hybrydowa
57,"https://www.pracuj.pl/praca/data-analyst-warszawa,oferta,1003003637",Data Analyst,HR Level Up,,,,,False,,,Miejsce pracy:Cała Polska (praca zdalna)Siedziba firmy:Warszawa,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca zdalna
58,"https://www.pracuj.pl/praca/stazysta-tka-w-dziale-business-operations-support-platny-staz-warszawa,oferta,1002974317",Stażysta /-tka w Dziale Business Operations & Support (Płatny staż),Sanofi,,,,,True,,,Warszawa,Praktykant / Stażysta,"Pełny etat, Część etatu",Umowa zlecenie,"Praca stacjonarna, Praca hybrydowa"
59,"https://www.pracuj.pl/praca/commercial-analytics-insights-manager-warszawa,oferta,1002963612",Commercial Analytics & Insights Manager,Astellas,,,,,True,,,Warszawa,Menedżer,Pełny etat,Umowa o pracę,Praca hybrydowa
60,,Specjalistka/Specjalista ds. walidacji modeli,Bank BPH Spółka Akcyjna,,,,,False,,,2 lokalizacje,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",Pełny etat,Umowa o pracę,Запрошуємо працівників з України
61,"https://www.pracuj.pl/praca/test-environment-support-engineer-gdynia,oferta,1002969597",Test Environment Support Engineer,emagine sp. z o.o,120–135 zł netto (+ VAT) / godz.,120,135,True,True,,,Gdynia,Starszy specjalista (Senior),Pełny etat,Kontrakt B2B,Szukamy wielu kandydatów (2 wakaty)
62,"https://www.pracuj.pl/praca/data-analyst-scientist-warszawa-chlodna-51,oferta,1002974140",Data Analyst / Scientist,ALGOMINE,,,,,True,,,"Miejsce pracy:Cała Polska (praca zdalna)Siedziba firmy:Warszawa, Wola","Specjalista (Mid / Regular), Młodszy specjalista (Junior)",Pełny etat,Kontrakt B2B,Praca od zaraz
63,"https://www.pracuj.pl/praca/operations-analyst-warszawa-aleje-jerozolimskie-44,oferta,1002992038",Operations Analyst,LITE E-COMMERCE sp. z o.o.,8 000–13 000 zł / mies. (zal. od umowy),8 000,13 000,False,True,,,"Warszawa, Śródmieście",Specjalista (Mid / Regular),Pełny etat,"Umowa zlecenie, Kontrakt B2B",Praca hybrydowa
64,"https://www.pracuj.pl/praca/analityk-ds-ryzyka-kredytowego-warszawa,oferta,1002985740",Analityk ds. Ryzyka Kredytowego,Solid Bridge Solutions Sp. z o.o.,,,,,False,,,Warszawa,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",Pełny etat,Umowa o pracę,Praca stacjonarna
65,,Specjalista / Specjalistka ds. wyceny ryzyka kredytowego (umowa na zastępstwo),mBank,,,,,False,,,2 lokalizacje,Specjalista (Mid / Regular),Pełny etat,Umowa na zastępstwo,Praca hybrydowa
66,"https://www.pracuj.pl/praca/specjalista-ryzyko-rynkowe-warszawa,oferta,1003003128",Specjalista - Ryzyko Rynkowe,ING Bank Śląski S.A.,,,,,False,,,Warszawa,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca hybrydowa
67,"https://www.pracuj.pl/praca/mlodszy-specjalista-ds-planowania-popytu-warszawa-aleje-jerozolimskie-100,oferta,1002991913",Młodszy Specjalista ds. planowania popytu,Bunge Polska Sp. z o.o,,,,,True,,,"Warszawa, Ochota",Młodszy specjalista (Junior),Pełny etat,Umowa o pracę,Praca hybrydowa
68,"https://www.pracuj.pl/praca/analityk-ds-ryzyka-rynkowego-warszawa,oferta,1002994146",Analityk ds. Ryzyka Rynkowego,Bank Pekao,,,,,False,,,Warszawa,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca hybrydowa
69,"https://www.pracuj.pl/praca/samodzielna-inzynierka-samodzielny-inzynier-mechanical-design-warszawa-aleja-krakowska-110,oferta,1003002945",Samodzielna Inżynierka/Samodzielny Inżynier – Mechanical Design,GE Aerospace Poland sp. z o.o.,,,,,False,,,"Warszawa, Włochy",Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Praca od zaraz
70,"https://www.pracuj.pl/praca/fullstack-net-developer-warszawa,oferta,1002963013",Fullstack .NET Developer,mBank,,,,,True,,,Miejsce pracy:Cała Polska (praca zdalna)Siedziba firmy:Warszawa,Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Szukamy wielu kandydatów (2 wakaty)
71,,Specjalista ds. walidacji modeli,Bank Pocztowy S.A.,,,,,True,,,15 lokalizacji,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",Pełny etat,Umowa o pracę,Praca od zaraz
72,,Specjalista ds. ryzyka płynności,Bank Pocztowy S.A.,,,,,True,,,15 lokalizacji,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",Pełny etat,Umowa o pracę,Praca od zaraz
73,,Starszy specjalista ds. procesu zarządzania kapitałem,Bank Pocztowy S.A.,,,,,True,,,15 lokalizacji,"Starszy specjalista (Senior), Ekspert",Pełny etat,Umowa o pracę,Запрошуємо працівників з України
74,"https://www.pracuj.pl/praca/actuarial-consultant-with-programming-skills-warszawa-plac-trzech-krzyzy-10,oferta,1002927680",Actuarial Consultant (with programming skills),ERGO Technology & Services S.A.,,,,,True,,,"Warszawa, Śródmieście",Specjalista (Mid / Regular),Pełny etat,Umowa o pracę,Szukamy wielu kandydatów
